CICLO,ENTE,RAMO,SUBRAMO,PROGRAMA,PRESUPUESTO,GC_SERVICIOS_PERSONALES,GC_GASTO_DE_OPERACIÓN,GC_SUBSIDIOS,GC_OTROS_DE_CORRIENTE,GC_SUMA,GI_INVERSIÓN_FÍSICA,GI_SUBSIDIOS,GI_OTROS_DE_INVERSIÓN,GI_SUMA,TOTAL,PORCENTAJE_CORRIENTE,PORCENTAJE_INVERSIÓN
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P014,Coordinación con las instancias que integran el Sistema Nacional de Seguridad Pública,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P014,Aprobado,289469484.0,325913087.0,0.0,33629691.0,649012262.0,0.0,0.0,0.0,0.0,649012262.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P014,Modificado,246147411.79,225864093.91,0.0,89980.14,472101485.84,0.0,0.0,0.0,0.0,472101485.84,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P014,Devengado,246145164.13,225864093.91,0.0,89980.14,472099238.18,0.0,0.0,0.0,0.0,472099238.18,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P014,Ejercicio,246145164.13,225864093.91,0.0,89980.14,472099238.18,0.0,0.0,0.0,0.0,472099238.18,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P014,Porcentaje Ejer/Aprob,85.03319960662935,69.30194058454609,0.0,0.26756160203791346,72.74118931515657,0.0,0.0,0.0,0.0,72.74118931515657,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P014,Porcentaje Ejer/Modif,99.99908686425599,100.0,0.0,100.0,99.99952390321415,0.0,0.0,0.0,0.0,99.99952390321415,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P015,"Promover la prevención, protección y atención en materia de trata de personas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P015,Aprobado,0.0,10750000.0,0.0,0.0,10750000.0,0.0,0.0,0.0,0.0,10750000.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P015,Modificado,0.0,2477492.4,0.0,0.0,2477492.4,0.0,0.0,0.0,0.0,2477492.4,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P015,Devengado,0.0,2477492.4,0.0,0.0,2477492.4,0.0,0.0,0.0,0.0,2477492.4,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P015,Ejercicio,0.0,2477492.4,0.0,0.0,2477492.4,0.0,0.0,0.0,0.0,2477492.4,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P015,Porcentaje Ejer/Aprob,0.0,23.046440930232556,0.0,0.0,23.046440930232556,0.0,0.0,0.0,0.0,23.046440930232556,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P015,Porcentaje Ejer/Modif,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P016,Fortalecimiento de las instituciones democráticas a fin de lograr las reformas legislativas que transformen el orden jurídico nacional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P016,Aprobado,88147783.0,38904563.0,0.0,0.0,127052346.0,0.0,0.0,0.0,0.0,127052346.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P016,Modificado,71532824.75,7249951.44,0.0,364960.16,79147736.35,0.0,0.0,0.0,0.0,79147736.35,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P016,Devengado,71532824.75,7249951.44,0.0,364960.16,79147736.35,0.0,0.0,0.0,0.0,79147736.35,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P016,Ejercicio,71532824.75,7249951.44,0.0,364960.16,79147736.35,0.0,0.0,0.0,0.0,79147736.35,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P016,Porcentaje Ejer/Aprob,81.15101970290053,18.635221374932293,0.0,0.0,62.295375757957274,0.0,0.0,0.0,0.0,62.295375757957274,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P016,Porcentaje Ejer/Modif,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P017,Mecanismo de Protección para Personas Defensoras de Derechos Humanos y Periodistas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P017,Aprobado,0.0,9163571.0,0.0,129800000.0,138963571.0,0.0,0.0,0.0,0.0,138963571.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P017,Modificado,0.0,4623408.98,0.0,102456006.65,107079415.63,0.0,0.0,0.0,0.0,107079415.63,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P017,Devengado,0.0,4623408.98,0.0,102456006.65,107079415.63,0.0,0.0,0.0,0.0,107079415.63,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P017,Ejercicio,0.0,4623408.98,0.0,102456006.65,107079415.63,0.0,0.0,0.0,0.0,107079415.63,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P017,Porcentaje Ejer/Aprob,0.0,50.454227724104506,0.0,78.93374934514638,77.05574551621159,0.0,0.0,0.0,0.0,77.05574551621159,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P017,Porcentaje Ejer/Modif,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P018,Conducción de la política del Gobierno Federal en materia religiosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P018,Aprobado,18534902.0,10115233.0,0.0,0.0,28650135.0,0.0,0.0,0.0,0.0,28650135.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P018,Modificado,17956126.38,1081446.01,0.0,0.0,19037572.39,0.0,0.0,0.0,0.0,19037572.39,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P018,Devengado,17956126.38,1081446.01,0.0,0.0,19037572.39,0.0,0.0,0.0,0.0,19037572.39,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P018,Ejercicio,17956126.38,1081446.01,0.0,0.0,19037572.39,0.0,0.0,0.0,0.0,19037572.39,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P018,Porcentaje Ejer/Aprob,96.87737426396966,10.69126148651247,0.0,0.0,66.44845614165517,0.0,0.0,0.0,0.0,66.44845614165517,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P018,Porcentaje Ejer/Modif,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P019,Coordinar la política migratoria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P019,Aprobado,86274769.0,78603147.0,0.0,10000.0,164887916.0,0.0,0.0,0.0,0.0,164887916.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P019,Modificado,76720909.45,9632592.21,0.0,8259.0,86361760.66,0.0,0.0,0.0,0.0,86361760.66,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P019,Devengado,76720909.45,9632592.21,0.0,8259.0,86361760.66,0.0,0.0,0.0,0.0,86361760.66,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P019,Ejercicio,76720909.45,9632592.21,0.0,8259.0,86361760.66,0.0,0.0,0.0,0.0,86361760.66,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P019,Porcentaje Ejer/Aprob,88.92624151795759,12.254715717679854,0.0,82.59,52.37603989124345,0.0,0.0,0.0,0.0,52.37603989124345,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P019,Porcentaje Ejer/Modif,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P020,Conducción de la Política con los Pueblos Indígenas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P020,Aprobado,20005388.0,15968855.0,0.0,77588.0,36051831.0,0.0,0.0,0.0,0.0,36051831.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P020,Modificado,20596479.71,1325108.67,0.0,0.0,21921588.38,0.0,0.0,0.0,0.0,21921588.38,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P020,Devengado,20596479.71,1325108.67,0.0,0.0,21921588.38,0.0,0.0,0.0,0.0,21921588.38,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P020,Ejercicio,20596479.71,1325108.67,0.0,0.0,21921588.38,0.0,0.0,0.0,0.0,21921588.38,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P020,Porcentaje Ejer/Aprob,102.95466256390529,8.298081922592445,0.0,0.0,60.80575596840004,0.0,0.0,0.0,0.0,60.80575596840004,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P020,Porcentaje Ejer/Modif,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P021,"Implementar las políticas, programas y acciones tendientes a garantizar la seguridad pública de la Nación y sus habitantes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P021,Aprobado,531307701.0,147654906.0,0.0,0.0,678962607.0,0.0,0.0,0.0,0.0,678962607.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P021,Modificado,364566436.28,16955295.34,0.0,1765500.7,383287232.32,0.0,0.0,0.0,0.0,383287232.32,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P021,Devengado,364566436.28,16955295.34,0.0,1765500.7,383287232.32,0.0,0.0,0.0,0.0,383287232.32,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P021,Ejercicio,364566436.28,16955295.34,0.0,1765500.7,383287232.32,0.0,0.0,0.0,0.0,383287232.32,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P021,Porcentaje Ejer/Aprob,68.61681763577523,11.483055862701914,0.0,0.0,56.451891218804626,0.0,0.0,0.0,0.0,56.451891218804626,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P021,Porcentaje Ejer/Modif,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P022,Conducción de la política en materia de Derechos Humanos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P022,Aprobado,86211038.0,36527782.0,0.0,1080403.0,123819223.0,0.0,0.0,0.0,0.0,123819223.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P022,Modificado,77404927.01,11132826.01,0.0,115617.79,88653370.81,0.0,0.0,0.0,0.0,88653370.81,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P022,Devengado,77404927.01,11132826.01,0.0,115617.79,88653370.81,0.0,0.0,0.0,0.0,88653370.81,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P022,Ejercicio,77404927.01,11132826.01,0.0,115617.79,88653370.81,0.0,0.0,0.0,0.0,88653370.81,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P022,Porcentaje Ejer/Aprob,89.7854019690611,30.477695059612437,0.0,10.701357734104773,71.59903661324059,0.0,0.0,0.0,0.0,71.59903661324059,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P022,Porcentaje Ejer/Modif,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P023,Fomento de la cultura de la participación ciudadana en la prevención del delito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P023,Aprobado,126704611.0,95194018.0,0.0,20000000.0,241898629.0,0.0,0.0,0.0,0.0,241898629.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P023,Modificado,116822950.93,11024447.8,0.0,1699714.91,129547113.64,0.0,0.0,0.0,0.0,129547113.64,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P023,Devengado,116822950.93,11024447.8,0.0,1699714.91,129547113.64,0.0,0.0,0.0,0.0,129547113.64,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P023,Ejercicio,116822950.93,11024447.8,0.0,1699714.91,129547113.64,0.0,0.0,0.0,0.0,129547113.64,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P023,Porcentaje Ejer/Aprob,92.20102568327209,11.5810300180837,0.0,8.49857455,53.55429841646602,0.0,0.0,0.0,0.0,53.55429841646602,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P023,Porcentaje Ejer/Modif,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P024,Promover la Protección de los Derechos Humanos y Prevenir la Discriminación,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P024,Aprobado,59265561.0,87647888.0,0.0,1000000.0,147913449.0,0.0,0.0,0.0,0.0,147913449.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P024,Modificado,57336663.19,86028297.7,0.0,2687133.39,146052094.28,0.0,0.0,0.0,0.0,146052094.28,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P024,Devengado,57336663.19,86028297.7,0.0,2687133.39,146052094.28,0.0,0.0,0.0,0.0,146052094.28,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P024,Ejercicio,57336663.19,86028297.7,0.0,2687133.39,146052094.28,0.0,0.0,0.0,0.0,146052094.28,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P024,Porcentaje Ejer/Aprob,96.74533105322331,98.15216277658625,0.0,268.713339,98.74159196977416,0.0,0.0,0.0,0.0,98.74159196977416,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P024,Porcentaje Ejer/Modif,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P025,"Coordinación con las instancias que integran el Sistema Nacional de Protección Integral de Niñas, Niños y Adolescentes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P025,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P025,Modificado,2426668.13,78866.91,0.0,0.0,2505535.04,0.0,0.0,0.0,0.0,2505535.04,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P025,Devengado,2426668.13,78866.91,0.0,0.0,2505535.04,0.0,0.0,0.0,0.0,2505535.04,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P025,Ejercicio,2426668.13,78866.91,0.0,0.0,2505535.04,0.0,0.0,0.0,0.0,2505535.04,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P025,Porcentaje Ejer/Aprob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,P025,Porcentaje Ejer/Modif,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R004,Centros Estratégicos de Inteligencia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R004,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R004,Modificado,0.0,0.0,0.0,0.0,0.0,822235146.03,0.0,0.0,822235146.03,822235146.03,0.0,100.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R004,Devengado,0.0,0.0,0.0,0.0,0.0,822235146.03,0.0,0.0,822235146.03,822235146.03,0.0,100.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R004,Ejercicio,0.0,0.0,0.0,0.0,0.0,822235146.03,0.0,0.0,822235146.03,822235146.03,0.0,100.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R004,Porcentaje Ejer/Aprob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R004,Porcentaje Ejer/Modif,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R099,"Cuotas, Apoyos y Aportaciones a Organismos Internacionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R099,Aprobado,0.0,0.0,0.0,47646096.0,47646096.0,0.0,0.0,0.0,0.0,47646096.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R099,Modificado,0.0,0.0,0.0,33786789.81,33786789.81,0.0,0.0,0.0,0.0,33786789.81,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R099,Devengado,0.0,0.0,0.0,33786789.81,33786789.81,0.0,0.0,0.0,0.0,33786789.81,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R099,Ejercicio,0.0,0.0,0.0,33786789.81,33786789.81,0.0,0.0,0.0,0.0,33786789.81,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R099,Porcentaje Ejer/Aprob,0.0,0.0,0.0,70.91197946207387,70.91197946207387,0.0,0.0,0.0,0.0,70.91197946207387,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R099,Porcentaje Ejer/Modif,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R903,Plataforma México,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R903,Aprobado,193287353.0,1200011389.0,0.0,0.0,1393298742.0,0.0,0.0,0.0,0.0,1393298742.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R903,Modificado,174583835.83,205060942.38,0.0,0.0,379644778.21,0.0,0.0,0.0,0.0,379644778.21,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R903,Devengado,174583835.83,205060942.38,0.0,0.0,379644778.21,0.0,0.0,0.0,0.0,379644778.21,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R903,Ejercicio,174583835.83,205060942.38,0.0,0.0,379644778.21,0.0,0.0,0.0,0.0,379644778.21,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R903,Porcentaje Ejer/Aprob,90.32346561753577,17.0882496832703,0.0,0.0,27.24790935108732,0.0,0.0,0.0,0.0,27.24790935108732,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R903,Porcentaje Ejer/Modif,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R906,Pago de cuota alimenticia por internos del fuero federal en custodia de los Gobiernos Estatales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R906,Aprobado,0.0,300000000.0,0.0,0.0,300000000.0,0.0,0.0,0.0,0.0,300000000.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R906,Modificado,0.0,225335632.0,0.0,0.0,225335632.0,0.0,0.0,0.0,0.0,225335632.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R906,Devengado,0.0,225335632.0,0.0,0.0,225335632.0,0.0,0.0,0.0,0.0,225335632.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R906,Ejercicio,0.0,225335632.0,0.0,0.0,225335632.0,0.0,0.0,0.0,0.0,225335632.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R906,Porcentaje Ejer/Aprob,0.0,75.11187733333333,0.0,0.0,75.11187733333333,0.0,0.0,0.0,0.0,75.11187733333333,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,R906,Porcentaje Ejer/Modif,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U001,Modernización Integral del Registro Civil con Entidades Federativas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U001,Aprobado,0.0,0.0,55629200.0,0.0,55629200.0,0.0,0.0,0.0,0.0,55629200.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U001,Modificado,0.0,0.0,29805871.13,0.0,29805871.13,0.0,0.0,0.0,0.0,29805871.13,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U001,Devengado,0.0,0.0,29805871.13,0.0,29805871.13,0.0,0.0,0.0,0.0,29805871.13,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U001,Ejercicio,0.0,0.0,29805871.13,0.0,29805871.13,0.0,0.0,0.0,0.0,29805871.13,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U001,Porcentaje Ejer/Aprob,0.0,0.0,53.57954299181006,0.0,53.57954299181006,0.0,0.0,0.0,0.0,53.57954299181006,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U001,Porcentaje Ejer/Modif,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U002,"Otorgamiento de subsidios en materia de Seguridad Pública a Entidades Federativas, Municipios y el Distrito Federal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U002,Aprobado,0.0,0.0,4893949427.0,0.0,4893949427.0,0.0,0.0,0.0,0.0,4893949427.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U002,Modificado,0.0,9130710.62,3694249579.8,0.0,3703380290.42,0.0,0.0,0.0,0.0,3703380290.42,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U002,Devengado,0.0,9130710.62,3694207711.51,0.0,3703338422.12,0.0,0.0,0.0,0.0,3703338422.12,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U002,Ejercicio,0.0,9130710.62,3694207711.51,0.0,3703338422.12,0.0,0.0,0.0,0.0,3703338422.12,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U002,Porcentaje Ejer/Aprob,0.0,0.0,75.48520405868918,0.0,75.67177547214976,0.0,0.0,0.0,0.0,75.67177547214976,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U002,Porcentaje Ejer/Modif,0.0,100.0,99.99886666292855,0.0,99.99886945717921,0.0,0.0,0.0,0.0,99.99886945717921,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U003,Otorgamiento de subsidios para las entidades federativas para el fortalecimiento de las instituciones de seguridad pública en materia de mando policial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U003,Aprobado,0.0,0.0,2759125600.0,0.0,2759125600.0,0.0,0.0,0.0,0.0,2759125600.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U003,Modificado,0.0,2118028.65,2048398328.75,0.0,2050516357.4,0.0,0.0,0.0,0.0,2050516357.4,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U003,Devengado,0.0,2118028.65,2040018595.06,0.0,2042136623.71,0.0,0.0,0.0,0.0,2042136623.71,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U003,Ejercicio,0.0,2118028.65,2040018595.06,0.0,2042136623.71,0.0,0.0,0.0,0.0,2042136623.71,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U003,Porcentaje Ejer/Aprob,0.0,0.0,73.93714135594261,0.0,74.01390584430082,0.0,0.0,0.0,0.0,74.01390584430082,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U003,Porcentaje Ejer/Modif,0.0,100.0,99.59091288191425,0.0,99.59133543803448,0.0,0.0,0.0,0.0,99.59133543803448,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U004,Otorgamiento de subsidios para la implementación de la reforma al sistema de justicia penal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U004,Aprobado,0.0,0.0,1009642931.0,0.0,1009642931.0,0.0,0.0,0.0,0.0,1009642931.0,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U004,Modificado,0.0,9500597.46,809684310.17,0.0,819184907.63,0.0,0.0,0.0,0.0,819184907.63,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U004,Devengado,0.0,9500597.46,809684310.17,0.0,819184907.63,0.0,0.0,0.0,0.0,819184907.63,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U004,Ejercicio,0.0,9500597.46,809684310.17,0.0,819184907.63,0.0,0.0,0.0,0.0,819184907.63,100.0,0.0
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U004,Porcentaje Ejer/Aprob,0.0,0.0,80.19511505597814,0.0,81.1361009400263,0.0,0.0,0.0,0.0,81.1361009400263,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U004,Porcentaje Ejer/Modif,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,,
2015,Poder Ejecutivo,Ramos Administrativos,Gobernación,U006,Programa Nacional de Prevención del Delito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
